公告id	股东全称	股东简称	变动截止日期	变动价格	变动数量	变动后持股数	变动后持股比例
18862287	张帆		2017-12-29	10.03	122700	368277	0.0012
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-13	64.29	27600		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-14	63.41	14300		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-15	63.14	67100		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-16	62.27	14400		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-20	57.98	17500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-22	57.46	22600		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-23	57.49	7500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-24	57.55	25200		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-11-30	55.3	14900		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-01	55.76	15600		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-06	49.2	45800		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-07	49.66	26300		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-13	48.75	62100		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-14	48.61	51600		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-15	49.16	48800		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-18	48.25	11500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-19	48.87	32900		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-20	48.95	24500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-21	47.59	18500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-22	47.96	13500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-25	47.1	11000		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-26	47.42	8500		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-27	47.63	6700		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-28	48.17	5200		
18862321	四川省国有资产经营投资管理有限责任公司	四川国投	2017-12-29	48.64	4100	4266746	0.0714
18862487	李斌		2017-12-29	11.973	418026	1508078	0.0037
18862487	钟柱鹏		2017-12-29	12.3	20000	128168	0.0003
18868909	霍尔果斯万木隆股权投资有限公司	万木隆投资	2018-01-04	9.369	5205400	89157588	0.1713
18871941	贾跃峰及其一致行动人张杰明		2018-01-05	3.63	150800	107603882	0.0546
18876767	深圳市市政工程总公司	市政工程总公司	2017-09-11	10.87	1393300		
18876767	深圳市市政工程总公司	市政工程总公司	2017-09-12	10.9	501200		
18876767	深圳市市政工程总公司	市政工程总公司	2017-09-13	10.68	3470400		
18876767	深圳市市政工程总公司	市政工程总公司	2017-09-14	10.61	1298400		
18876767	深圳市市政工程总公司	市政工程总公司	2017-09-15	10.62	338520	51965388	0.0736
18877033	凯数投资非公司	凯数投资	2017-07-28	36.619	118375		
18877033	凯数投资非公司	凯数投资	2017-09-07	40.285	219500		
18877033	凯数投资非公司	凯数投资	2017-09-08	40.008	30000		
18877033	凯数投资非公司	凯数投资	2017-09-19	39.766	28200		
18877033	凯数投资非公司	凯数投资	2017-09-25	40.426	32400		
18877033	凯数投资非公司	凯数投资	2017-12-22	17.123	81400		
18877033	凯数投资非公司	凯数投资	2018-01-03	17.053	323800		
18877033	凯数投资非公司	凯数投资	2018-01-04	17.225	262700	2116315	0.0147
1887800	芮永祥		2016-01-29	113.15	150000	150000	0.0002
18880061	隋同波		2017-12-29	9.96	2800		
18880061	隋同波		2018-01-08	10.43	2800		
1888423	雷岩投资有限公司	雷岩投资	2016-01-29	2798.54	937425		
1888423	雷岩投资有限公司	雷岩投资	2016-02-01	1272.75	400000	35423988	0.0973
18884423	京山轻机控股有限公司	轻机控股	2018-01-10	12.28	3890300		
18884423	京山京源科技投资有限公司	京源科技	2017-12-14	12.62	336600	130118760	0.2723
18887830	新余市伊理大投资管理有限公司	伊理大公司	2017-11-07	16.89	2827400		
18887830	新余市伊理大投资管理有限公司	伊理大公司	2017-12-21	14.56	1000000		
18887830	新余市伊理大投资管理有限公司	伊理大公司	2018-01-10	15.21	944600	57544000	0.1332
19161433	中国华融资产管理股份有限公司	华融资产	2018-01-12	15.19	3640000	106321023	0.1102
19163789	上海兴业投资发展有限公司	兴业投资	2018-01-04	39.49	1592243		
19163789	上海兴业投资发展有限公司	兴业投资	2018-01-15			40104743	0.2519
19164025	苏州衡赢真盛创业投资中心(有限合伙)	苏州衡赢真盛	2018-01-12	37.29	242100	4257900	0.05
19164026	苏州衡赢真盛创业投资中心(有限合伙)	苏州衡赢真盛	2018-01-12	37.29	242100	4257900	0.05
19168220	宋军		2018-01-11		187800		
19168220	宋军		2018-01-12		612200		
19168220	宋军		2018-01-15		500000		
19172099	深圳市平安创新资本投资有限公司	平安创新	2017-11-01	18.26	8100000	44488985	0.1087
19176063	依顿投资有限公司	依顿投资	2017-11-07	14.57	19954030		
19176063	依顿投资有限公司	依顿投资	2018-01-04	15.8	9976942	752109028	0.7538
19176223	双林集团股份有限公司	双林集团	2018-01-17	14.3463	150000		
19176223	双林集团股份有限公司	双林集团	2018-01-18	14.3734	270395		
19180136	珠海实友化工有限公司	珠海实友	2017-12-27	7.2	1100000		
19180136	珠海实友化工有限公司	珠海实友	2017-12-29	7.07	1900000	172530000	0.426
19196806	深圳市创新投资集团有限公司	深圳创投	2017-05-10	12.34	2100000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-07-11	11.98	403800		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-07-12	11.77	205300		
19196806	红土创新基金管理有限公司	红土创新	2018-01-15	9.3	105000		
19196806	红土创新基金管理有限公司	红土创新	2018-01-16	9.26	200000	5666969	0.0123
19196806	深圳市创新投资集团有限公司	深圳创投	2017-07-31	11.13	99943		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-01	11.11	110600		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-03	11.02	51000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-04	11.02	120000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-07	11.01	57000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-08	10.93	110000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-10	11.14	60000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-14	10.97	129400		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-15	11.13	335000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-16	11.46	301000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-17	11.41	205000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-22	11.34	227100		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-23	11.25	52000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-24	11.22	61000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-08-28	11.37	207000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-01	11.27	318000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-05	11.47	221000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-06	11.6	272000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-07	12.17	230000		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-11	12.29	444200		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-15	12.11	105600		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-18	12.13	176600		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-19	12.15	76800		
19196806	深圳市创新投资集团有限公司	深圳创投	2017-09-25	12.09	40000		
19196806	深圳市创新投资集团有限公司	深圳创投	2018-01-02	9.81	35600		
19196806	深圳市创新投资集团有限公司	深圳创投	2018-01-10	9.76	105000		
19196806	深圳市创新投资集团有限公司	深圳创投	2018-01-11	9.79	120800		
19196806	深圳市创新投资集团有限公司	深圳创投	2018-01-15	9.31	160000		
19196806	深圳市创新投资集团有限公司	深圳创投	2018-01-16	9.26	105000	12607414	0.0273
19209776	顺灏投资集团有限公司	顺灏投资	2017-12-01	6.67	6747500	167422500	0.2435
19212278	林永飞自公司	林永飞	2018-01-24	22.14	4516710		
19212278	林永飞自公司	林永飞	2018-01-25	22.19	4389788	41493502	0.0932
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-08-18	39.93	431700		
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-08-18	39.88	366800		
19218054	北京含光九鼎投资中心(有限合伙)	含光九鼎	2017-08-18	39.8	64600		
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-11-23	48.34	432000		
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-11-23	49.45	367400		
19218054	北京含光九鼎投资中心(有限合伙)	含光九鼎	2017-11-16	47.94	64600		
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-09-20	39.22	142500		
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-09-20	39.22	112400		
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-11-06	40.88	234600		
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-11-06	40.88	197900		
19218054	北京含光九鼎投资中心(有限合伙)	含光九鼎	2017-11-09	43.33	129500	324296	0.0024
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-11-09	43.33	486600		
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-11-09	43.33	423900		
19218054	苏州文景九鼎投资中心(有限合伙)、苏州永乐九鼎投资中心(有限合伙)	文景九鼎	2017-12-21	45.7	142500	2016742	0.0151
19218054	苏州永乐九鼎投资中心(有限合伙)	永乐九鼎	2017-12-21	45.7	112400	1722845	0.0129
19220769	深圳市大晟资产管理有限公司	大晟资产	2017-11-22	15.67	3161875		
19220769	深圳市大晟资产管理有限公司	大晟资产	2017-12-14	15.41	1481791		
19220769	深圳市大晟资产管理有限公司	大晟资产	2017-12-19	15.74	1435340		
19220769	深圳市大晟资产管理有限公司	大晟资产	2018-01-08	15.8	2415162		
19220769	深圳市大晟资产管理有限公司	大晟资产	2018-01-22	16.47	1505900		
19220769	深圳市大晟资产管理有限公司	大晟资产	2018-01-22	15.79	10000068		
19220769	深圳市大晟资产管理有限公司	大晟资产	2018-01-29	16	3500000		
19220769	深圳市大晟资产管理有限公司	大晟资产	2018-01-29	16.05	1146079	40646147	0.2032
19230662	朱律玮		2017-12-08	14.31	2000		
19230662	朱律玮		2017-12-11	14.7	74200		
19230662	朱律玮		2017-12-12	14.69	7000		
19230662	朱律玮		2017-12-13	14.32	35000	9095140	0.0328
19234873	增持23号证券投资集合资金信托计划	23号信托计划	2018-01-31	10.47	1727600	28804704	0.078
19235773	黄辉		2018-01-31	1943.4	3765543	174408302	0.1262
19238911	星星集团有限公司	星星集团	2018-02-01	6.84	2000000	87476712	0.1347
19239063	霍尔果斯金润悦网络科技合伙企业(有限合伙)	金润悦	2017-11-02	37.2	1200000		
19239063	霍尔果斯金润悦网络科技合伙企业(有限合伙)	金润悦	2017-11-06	38.07	876500		
19239063	霍尔果斯金润悦网络科技合伙企业(有限合伙)	金润悦	2017-11-09	40.28	187000		
19239063	霍尔果斯金润悦网络科技合伙企业(有限合伙)	金润悦	2017-11-23	42.9	1029400		
19239063	霍尔果斯金润悦网络科技合伙企业(有限合伙)	金润悦	2017-11-27	43.05	130600	11576500	0.0998
19239420	深圳市智大投资控股有限公司	智大控股	2017-11-06	29.714	439465		
19239420	深圳市智大投资控股有限公司	智大控股	2017-11-07	30.43	326500		
19239420	深圳市智大投资控股有限公司	智大控股	2017-11-14	27.524	360600		
19239420	深圳市智大投资控股有限公司	智大控股	2018-02-01	19.85	255300	1381865	0.0061
19242684	蒋丽娜		2018-02-02	7.53	2110940		
1925674	浙江万马电气电缆集团有限公司	电气电缆集团	2016-03-04	20.18	8000000		
1925674	浙江万马电气电缆集团有限公司	电气电缆集团	2016-03-07	19.66	20000000	392090812	0.4174
1927401	深圳市中科创资产管理有限公司	中科创资产	2016-02-26	2000	1000000		
1927401	深圳市中科创资产管理有限公司	中科创资产	2016-03-03	2200	1100000		
1927401	深圳市中科创资产管理有限公司	中科创资产	2016-03-08	2200	1100000	30320000	0.1439
19274475	安徽江南化工股份有限公司	江南化工	2017-12-29	5.766	6580000	57420000	0.0872
19274686	新余市伊川投资管理有限公司	伊川公司	2018-01-30	15.21	1640000		
19274686	新余市伊川投资管理有限公司	伊川公司	2018-01-31	14.87	1680000		
19274686	新余市伊川投资管理有限公司	伊川公司	2018-02-02	14.74	1650000	35854540	0.083
1927872	新余全球星投资管理有限公司	新余全球星	2016-03-07	18.19	6000000		
1927872	新余全球星投资管理有限公司	新余全球星	2016-03-08	17.49	7000000	798000000000	0.0805
19278988	杭州誉恒投资合伙企业(有限合伙)	杭州誉恒投资合伙企业	2018-01-31	13.978	209855		
19278988	杭州誉恒投资合伙企业(有限合伙)	杭州誉恒投资合伙企业	2018-02-01	13.861	333505		
19278988	杭州誉恒投资合伙企业(有限合伙)	杭州誉恒投资合伙企业	2018-02-05	14.939	483350	3488534	0.0172
19279612	成都中迪金控集团有限公司	中迪金控	2018-02-06	8.68	330700	74680726	0.2495
19283365	西藏昌都市合众创业投资合伙企业(有限合伙)	合众创业	2018-02-06	1167187	270000		
19283493	上海翼鹏企业发展有限公司		2017-09-27	27.653	1334961		
19283493	上海翼鹏企业发展有限公司		2017-09-28	27.842	756700		
19283493	上海翼鹏企业发展有限公司		2017-11-07	26.897	695200		
19283493	上海翼鹏企业发展有限公司		2017-11-08	26.933	796600		
19283493	上海翼鹏企业发展有限公司		2017-11-22	24.932	192600		
19283493	上海翼鹏企业发展有限公司		2017-11-23	24.713	75274		
19283493	上海翼鹏企业发展有限公司		2017-11-24	24.919	143900		
19283493	上海翼鹏企业发展有限公司		2017-11-27	24.74	1000		
19283493	上海翼鹏企业发展有限公司		2017-11-28	24.688	18000		
19283493	上海翼鹏企业发展有限公司		2017-11-29	24.728	54900		
19283493	上海翼鹏企业发展有限公司		2017-11-30	24.599	104500		
19283493	上海翼鹏企业发展有限公司		2017-12-01	24.664	39800		
